v0318	Papillomaviridae,Eukaryote,Eukaryote
v0319	Papillomaviridae,Eukaryote,Eukaryote
v031a	Siphoviridae,Bacillota,Lactobacillus crispatus, Lactobacillus gallinarum
v031b	Unclassified,Actinomycetota,Bifidobacterium piotii, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H
v031c	Unclassified,Actinomycetota, Bacteroidota,Berryella unknown, Fannyhessea massiliensis, Fannyhessea unknown, Fannyhessea vaginae, Prevotella timonensis_A
v031d	Siphoviridae,-,-
v031e	Myoviridae,Bacillota_C,Dialister sp001553355
v031f	Siphoviridae,Bacillota, Bacillota_A,Anaerococcus lactolyticus, Anaerococcus tetradius, Anaerococcus vaginalis_B, Anaerococcus vaginimassiliensis, Finegoldia unknown, Gemella asaccharolytica, Lactobacillus iners, Parvimonas sp001552895, Peptoniphilus_A lacrimalis, Peptoniphilus_A vaginalis, Peptoniphilus_B duerdenii, UBA629_sp005465875
v0320	Unclassified,Bacteroidota,Prevotella amnii, Prevotella sp000479005, Prevotella sp000758925, Prevotella timonensis_A, Prevotella unknown
v0321	Siphoviridae,Actinomycetota,Bifidobacterium vaginale_C
v0322	Siphoviridae,Actinomycetota,Fannyhessea massiliensis
v0323	Unclassified,Fusobacteriota,Sneathia vaginalis
v0324	Siphoviridae,-,-
v0325	Siphoviridae,Bacillota_C,Megasphaera hutchinsoni, Megasphaera lornae
v0326	Unclassified,Bacteroidota,Prevotella colorans, Prevotella sp000479005, Prevotella sp000758925, Prevotella timonensis_A, Prevotella unknown
v0327	Siphoviridae,Bacillota, Bacillota_A,Anaerococcus murdochii, Anaerococcus tetradius, Anaerococcus vaginalis_B, Anaerococcus vaginimassiliensis, Finegoldia magna_F, Finegoldia unknown, Gemella asaccharolytica, Lactobacillus iners, Parvimonas sp001552895, Peptoniphilus_A harei_A, Peptoniphilus_A lacrimalis, Peptoniphilus_A vaginalis, Peptoniphilus_B duerdenii, Peptoniphilus_C coxii, UBA629_sp005465875
v0328	Siphoviridae,Bacillota, Bacillota_A,Anaerococcus tetradius, Catonella unknown, Gemella asaccharolytica, Peptoniphilus_A lacrimalis, Peptoniphilus_A vaginalis, Streptococcus agalactiae, Streptococcus anginosus, UBA629_sp005465875
v0329	Siphoviridae,Bacillota,Lactobacillus iners, Lactobacillus jensenii, Lactobacillus mulieris
v032a	Siphoviridae,Actinomycetota,Bifidobacterium vaginale
v032b	Myoviridae,-,-
v032c	Unclassified,Actinomycetota,Berryella sp001552935, Berryella unknown, Fannyhessea vaginae
v032d	Siphoviridae,Bacillota, Bacillota_A,Anaerococcus ihuae, Anaerococcus tetradius, Anaerococcus vaginalis_B, Anaerococcus vaginimassiliensis, Finegoldia magna_F, Gemella asaccharolytica, Lactobacillus iners, Peptoniphilus_A harei_A, Peptoniphilus_A lacrimalis, Peptoniphilus_A vaginalis, Peptoniphilus_B duerdenii, Peptoniphilus_C coxii, UBA629_sp005465875
v032e	Myoviridae,Bacillota_C,Dialister sp001553355, Megasphaera lornae
v032f	Unclassified,Bacillota_C,Dialister sp001553355
v0330	Unclassified,Actinomycetota,Bifidobacterium vaginale, Bifidobacterium vaginale_H
v0331	Podoviridae,Actinomycetota,Bifidobacterium vaginale_H
v0332	Myoviridae,Bacillota_C,Dialister micraerophilus, Dialister sp001553355, Megasphaera lornae
v0333	Siphoviridae,Actinomycetota,Bifidobacterium vaginale
v0334	Unclassified,Bacteroidota,Prevotella amnii, Prevotella colorans, Prevotella sp000479005, Prevotella sp000758925, Prevotella timonensis_A, Prevotella unknown
v0335	Siphoviridae,Bacteroidota,Prevotella unknown
v0336	Unclassified,Bacteroidota,Cryptobacteroides unknown
v0337	Unclassified,Bacillota,Bulleidia unknown
v0338	Unclassified,Bacillota_C,Dialister sp001553355, Dialister sp900541485
v0339	Siphoviridae,Actinomycetota,Berryella sp001552935, Berryella unknown, Fannyhessea vaginae
v033a	Siphoviridae,Actinomycetota,Berryella sp001552935, Fannyhessea massiliensis, Fannyhessea unknown, Fannyhessea vaginae
v033b	Siphoviridae,Actinomycetota, Bacteroidota,Bifidobacterium leopoldii, Bifidobacterium piotii, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_B, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H, Prevotella timonensis_A
v033c	Unclassified,Bacillota_C,Megasphaera hutchinsoni, Megasphaera lornae
v033d	Siphoviridae,Actinomycetota,Bifidobacterium vaginale
v033e	Siphoviridae,Actinomycetota,Berryella sp001552935
v033f	Siphoviridae,Bacillota,Lactobacillus crispatus, Lactobacillus iners, Lactobacillus jensenii
v0340	Unclassified,Bacteroidota,Prevotella amnii, Prevotella bivia, Prevotella timonensis_A
v0341	Rountreeviridae,Bacillota,Lactobacillus iners
v0342	Siphoviridae,Actinomycetota,Fannyhessea massiliensis, Fannyhessea unknown
v0343	Unclassified,Actinomycetota,Fannyhessea massiliensis, Fannyhessea unknown
v0344	Unclassified,Actinomycetota,Bifidobacterium leopoldii, Bifidobacterium piotii, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H
v0345	Siphoviridae,Bacillota, Bacillota_C,Dialister micraerophilus, Listeria monocytogenes
v0346	Siphoviridae,Bacillota,Gemella asaccharolytica
v0347	Siphoviridae,Actinomycetota, Bacteroidota,Fannyhessea massiliensis, Fannyhessea unknown, Fannyhessea vaginae, Prevotella timonensis_A
v0348	Siphoviridae,Actinomycetota, Bacteroidota,Bifidobacterium leopoldii, Bifidobacterium piotii, Bifidobacterium sp003585735, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_B, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H, Prevotella timonensis_A
v0349	Siphoviridae,Actinomycetota,Berryella sp001552935, Berryella unknown, Fannyhessea vaginae
v034a	Unclassified,Bacteroidota,Prevotella amnii, Prevotella colorans, Prevotella sp000479005, Prevotella timonensis_A, Prevotella unknown
v034b	Unclassified,Bacteroidota,Porphyromonas asaccharolytica, Porphyromonas sp900548415, Porphyromonas uenonis, Porphyromonas uenonis_A, Porphyromonas unknown
v034c	Unclassified,Actinomycetota,Mobiluncus mulieris
v034d	Unclassified,Actinomycetota,Bifidobacterium piotii, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H
v034e	Siphoviridae,Actinomycetota,Bifidobacterium leopoldii, Bifidobacterium piotii, Bifidobacterium swidsinskii, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_H
v034f	Siphoviridae,Actinomycetota,Mobiluncus curtisii
v0350	Unclassified,Actinomycetota, Bacteroidota,Bifidobacterium leopoldii, Bifidobacterium piotii, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H, Prevotella timonensis_A
v0351	Myoviridae,Bacillota_A,Peptoniphilus_C coxii, Peptoniphilus_C unknown
v0352	Myoviridae,Bacillota_A,Peptoniphilus_A harei_A, Peptoniphilus_A lacrimalis, Peptoniphilus_A vaginalis, Peptoniphilus_B duerdenii, Peptoniphilus_B unknown
v0353	Siphoviridae,Bacillota,Lactiplantibacillus plantarum, Limosilactobacillus vaginalis
v0354	Siphoviridae,Bacillota_C,Dialister sp001553355
v0355	Siphoviridae,Bacillota_A, Bacillota_C,Amygdalobacter indicium, Dialister sp001553355, KA00274_sp902373515, Megasphaera hutchinsoni, UBA629_sp005465875
v0356	Siphoviridae,Actinomycetota, Bacillota, Bacillota_A,Aerococcus christensenii, Bifidobacterium leopoldii, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H, Bulleidia unknown, Fannyhessea massiliensis, Fannyhessea vaginae, Lactobacillus iners, UBA629_sp005465875
v0357	Podoviridae_crAss-like,-,-
v0358	Autographiviridae,Bacillota_C,Dialister sp001553355
v0359	Quimbyviridae,Bacteroidota,Prevotella timonensis_A, Prevotella unknown
v035a	Unclassified,Actinomycetota, Bacillota_C,Fannyhessea unknown, Fannyhessea vaginae, Megasphaera hutchinsoni
v035b	Siphoviridae,Actinomycetota,Fannyhessea unknown, Fannyhessea vaginae
v035c	Unclassified,Bacillota_C,Megasphaera hutchinsoni, Megasphaera lornae
v035d	Myoviridae,Fusobacteriota,Fusobacterium animalis, Fusobacterium nucleatum
v035e	Myoviridae,-,-
v035f	Flandersviridae,-,-
v0360	Myoviridae,Bacteroidota,Prevotella timonensis_A, Prevotella unknown
v0361	Podoviridae_crAss-like,-,-
v0362	Unclassified,-,-
v0363	Myoviridae,Fusobacteriota,Fusobacterium animalis, Fusobacterium nucleatum
v0364	Unclassified,Actinomycetota,Bifidobacterium adolescentis
v0365	Podoviridae_crAss-like,-,-
v0366	Siphoviridae,-,-
v0367	Unclassified,Actinomycetota,Bifidobacterium adolescentis, Bifidobacterium breve
v0368	Myoviridae,-,-
v0369	Unclassified,-,-
v036a	Podoviridae_crAss-like,-,-
v036b	Siphoviridae,Bacillota_A,Anaerococcus lactolyticus, Anaerococcus murdochii, Anaerococcus unknown, Peptoniphilus_A lacrimalis, Peptoniphilus_B unknown
v036c	Flandersviridae,-,-
v036d	Siphoviridae,Fusobacteriota,Fusobacterium animalis
v036e	Unclassified,Bacteroidota,Alistipes putredinis
v036f	Siphoviridae,Bacillota_A,Agathobacter faecis
v0370	Quimbyviridae,-,-
v0371	Unclassified,Bacteroidota,Prevotella colorans, Prevotella sp000479005, Prevotella sp000758925, Prevotella timonensis_A, Prevotella unknown
v0372	Podoviridae_crAss-like,-,-
v0373	Unclassified,Bacteroidota,Prevotella amnii, Prevotella bivia, Prevotella ihumii, Prevotella melaninogenica, Prevotella sp001553265
v0374	Unclassified,Actinomycetota,Corynebacterium sp001831515
v0375	Unclassified,-,-
v0376	Siphoviridae,Actinomycetota,Berryella sp001552935, Fannyhessea massiliensis, Fannyhessea unknown, Fannyhessea vaginae
v0377	Siphoviridae,Bacillota_A,Amygdalobacter indicium, KA00274_sp902373515
v0378	Siphoviridae,Actinomycetota,Actinobaculum massiliense, Actinotignum sanguinis, Corynebacterium phoceense, Gleimia europaea_A, Mobiluncus curtisii, Mobiluncus mulieris, Varibaculum massiliense, Winkia neuii
v0379	Siphoviridae,Actinomycetota,Berryella sp001552935, Fannyhessea massiliensis, Fannyhessea unknown, Fannyhessea vaginae
v037a	Rountreeviridae,Bacillota,Lactobacillus crispatus, Lactobacillus jensenii
v037b	Microviridae,-,-
v037c	Myoviridae,-,-
v037d	Unclassified,-,-
v037e	Siphoviridae,-,-
v037f	Siphoviridae,Bacteroidota,Odoribacter splanchnicus
v0380	Flandersviridae,-,-
v0381	Myoviridae,Bacillota_C,Veillonella atypica, Veillonella montpellierensis, Veillonella parvula_A
v0382	Podoviridae_crAss-like,-,-
v0383	Unclassified,-,-
v0384	Siphoviridae,Actinomycetota,Berryella sp001552935, Berryella unknown, Fannyhessea vaginae
v0385	Unclassified,Bacteroidota,Prevotella amnii, Prevotella colorans, Prevotella disiens, Prevotella sp000479005, Prevotella sp000758925, Prevotella timonensis_A, Prevotella unknown
v0386	Unclassified,Actinomycetota, Bacteroidota,Bifidobacterium leopoldii, Bifidobacterium piotii, Bifidobacterium sp003585735, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H, Prevotella timonensis_A
v0387	Unclassified,Actinomycetota, Bacteroidota,Bifidobacterium leopoldii, Bifidobacterium piotii, Bifidobacterium sp003585735, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H, Prevotella timonensis_A
v0388	Siphoviridae,Bacillota_C,Dialister sp001553355
v0389	Unclassified,Campylobacterota,Campylobacter_B unknown
v038a	Siphoviridae,Actinomycetota,Bifidobacterium leopoldii, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_H
v038b	Siphoviridae,Bacillota, Bacillota_A,Ezakiella unknown, Lactobacillus iners
v038c	Myoviridae,Bacillota_A,Ezakiella coagulans
v038d	Quimbyviridae,Bacteroidota,Prevotella amnii, Prevotella timonensis_A, Prevotella unknown
v038e	Siphoviridae,Bacillota_C,Megasphaera hutchinsoni, Megasphaera lornae
v038f	Myoviridae,Bacillota_C,Dialister sp001553355, Dialister sp900541485
v0390	Siphoviridae,Bacillota_A,Finegoldia magna_F, Finegoldia magna_H
v0391	Unclassified,Actinomycetota, Bacteroidota,Bifidobacterium leopoldii, Bifidobacterium piotii, Bifidobacterium sp003585735, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H, Prevotella timonensis_A
v0392	Unclassified,Bacillota_C,Megasphaera lornae
v0393	Siphoviridae,Actinomycetota,Fannyhessea massiliensis
v0394	Gratiaviridae,Bacteroidota,Prevotella amnii, Prevotella denticola
v0395	Unclassified,Bacillota_A,Peptoniphilus_A harei_A, Peptoniphilus_A lacrimalis, Peptoniphilus_A vaginalis
v0396	Siphoviridae,Bacillota, Bacillota_A,Anaerococcus ihuae, Anaerococcus sp900258475, Anaerococcus tetradius, Anaerococcus vaginalis_B, Anaerococcus vaginimassiliensis, Finegoldia unknown, Gemella asaccharolytica, Peptoniphilus_A lacrimalis, Peptoniphilus_A vaginalis, Peptoniphilus_B duerdenii, Peptoniphilus_C coxii, UBA629_sp005465875
v0397	Unclassified,-,-
v0398	Myoviridae,Bacillota_A,Peptoniphilus_A grossensis, Peptoniphilus_A unknown
v0399	Siphoviridae,Bacillota_B,Peptococcus niger
v039a	Unclassified,Bacillota_A,Peptoniphilus_A harei_A, Peptoniphilus_A lacrimalis, Peptoniphilus_A vaginalis, Peptoniphilus_B duerdenii
v039b	Unclassified,Bacteroidota,Prevotella amnii, Prevotella sp000758925, Prevotella timonensis_A
v039c	Unclassified,Bacteroidota,Prevotella timonensis, Prevotella timonensis_A
v039d	Siphoviridae,Actinomycetota,Bifidobacterium leopoldii, Bifidobacterium piotii, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H
v039e	Siphoviridae,Actinomycetota,Bifidobacterium leopoldii, Bifidobacterium piotii, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H
v039f	Siphoviridae,Actinomycetota,Berryella sp001552935, Berryella unknown
v03a0	Unclassified,Bacteroidota,Prevotella amnii, Prevotella sp000758925
v03a1	Siphoviridae,Bacillota_A,UBA629_sp005465875
v03a2	Unclassified,Actinomycetota,Mobiluncus mulieris, Mobiluncus unknown
v03a3	Myoviridae,Bacillota,Lactobacillus crispatus, Lactobacillus mulieris
v03a4	Siphoviridae,Actinomycetota,Winkia neuii, Winkia sp002849225
v03a5	Unclassified,Actinomycetota, Bacteroidota,Bifidobacterium piotii, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_B, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H, Prevotella timonensis_A
v03a6	Unclassified,Actinomycetota,Bifidobacterium piotii, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H
v03a7	Siphoviridae,Bacillota,Lactobacillus crispatus, Lactobacillus iners, Lactobacillus mulieris
v03a8	Siphoviridae,Bacillota,Lactobacillus iners, Lactobacillus jensenii
v03a9	Unclassified,Patescibacteria,Nanoperiomorbus sp004136275, Nanoperiomorbus unknown
v03aa	Siphoviridae,Actinomycetota, Bacillota, Bacillota_A,Anaerococcus sp943912825, Lactobacillus iners, Mobiluncus curtisii
v03ab	Siphoviridae,Actinomycetota,Bifidobacterium piotii, Bifidobacterium swidsinskii, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_D
v03ac	Unclassified,Bacteroidota,Porphyromonas asaccharolytica, Porphyromonas uenonis, Porphyromonas uenonis_A, Porphyromonas unknown
v03ad	Unclassified,Actinomycetota,Berryella sp001552935, Berryella unknown, Fannyhessea vaginae
v03ae	Siphoviridae,Bacillota_A,Peptostreptococcus anaerobius, Peptostreptococcus sp000758885, Peptostreptococcus stomatis
v03af	Unclassified,Bacillota_A,Amygdalobacter nucleatus
v03b0	Myoviridae,Pseudomonadota,Proteus mirabilis
v03b1	Unclassified,Actinomycetota, Bacteroidota,Berryella unknown, Fannyhessea massiliensis, Fannyhessea unknown, Fannyhessea vaginae, Prevotella timonensis_A
v03b2	Siphoviridae,Bacillota_A,Finegoldia magna_H, Finegoldia unknown
v03b3	Siphoviridae,Actinomycetota, Bacteroidota,Fannyhessea massiliensis, Fannyhessea unknown, Fannyhessea vaginae, Prevotella amnii, Prevotella timonensis_A
v03b4	Siphoviridae,Bacillota_A,Finegoldia magna_H, Finegoldia unknown
v03b5	Siphoviridae,Bacillota_A,Parvimonas parva, Parvimonas sp001552895
v03b6	Unclassified,Bacteroidota,Prevotella timonensis_A, Prevotella unknown
v03b7	Siphoviridae,Bacillota_A,Peptostreptococcus anaerobius, Peptostreptococcus sp000758885, Peptostreptococcus stomatis
v03b8	Siphoviridae,-,-
v03b9	Unclassified,Bacteroidota,Prevotella amnii, Prevotella bivia, Prevotella colorans, Prevotella sp000479005, Prevotella sp000758925, Prevotella sp900548585, Prevotella timonensis_A, Prevotella unknown
v03ba	Siphoviridae,Fusobacteriota,Sneathia sanguinegens, Sneathia unknown, Sneathia vaginalis
v03bb	Unclassified,Actinomycetota, Bacillota, Bacteroidota,Aerococcus christensenii, Bifidobacterium piotii, Bifidobacterium sp003585735, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H, Lactobacillus iners, Prevotella timonensis_A
v03bc	Siphoviridae,Actinomycetota, Bacteroidota,Bifidobacterium piotii, Bifidobacterium sp003585735, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H, Prevotella timonensis_A
v03bd	Siphoviridae,Bacillota_A,Peptostreptococcus anaerobius, Peptostreptococcus sp000758885
v03be	Unclassified,Bacillota_A,Anaerococcus tetradius, Anaerococcus unknown
v03bf	Siphoviridae,-,-
v03c0	Unclassified,Actinomycetota,Fannyhessea massiliensis, Fannyhessea unknown, Fannyhessea vaginae
v03c1	Siphoviridae,Bacillota_A,Mageeibacillus indolicus
v03c2	Unclassified,Actinomycetota, Bacillota_A,Fannyhessea massiliensis, Fannyhessea unknown, Fannyhessea vaginae, Mageeibacillus indolicus
v03c3	Unclassified,Actinomycetota, Bacteroidota,Bifidobacterium piotii, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_B, Bifidobacterium vaginale_C, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H, Prevotella timonensis_A
v03c4	Unclassified,Actinomycetota, Bacteroidota,Berryella sp001552935, Fannyhessea massiliensis, Fannyhessea unknown, Fannyhessea vaginae, Prevotella timonensis_A
v03c5	Unclassified,Actinomycetota,Bifidobacterium leopoldii, Bifidobacterium piotii, Bifidobacterium sp003585735, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_B, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H
v03c6	Siphoviridae,Actinomycetota,Bifidobacterium piotii, Bifidobacterium swidsinskii, Bifidobacterium vaginale, Bifidobacterium vaginale_A
v03c7	Quimbyviridae,Bacteroidota,Prevotella unknown
v03c8	Unclassified,Actinomycetota,Bifidobacterium leopoldii, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale_C
v03c9	Siphoviridae,Bacillota, Bacillota_A,Catonella unknown, Gemella asaccharolytica, Parvimonas sp001552895, Peptoniphilus_A lacrimalis, Peptoniphilus_A vaginalis, Streptococcus agalactiae, UBA629_sp005465875
v03ca	Siphoviridae,Bacillota_A, Fusobacteriota,Parvimonas sp001552895, Sneathia sanguinegens, Sneathia unknown, Sneathia vaginalis
v03cb	Siphoviridae,Actinomycetota,Bifidobacterium vaginale_C
v03cc	Siphoviridae,Bacillota_C,Dialister sp001553355, Megasphaera lornae
v03cd	Unclassified,Actinomycetota, Bacteroidota,Berryella sp001552935, Fannyhessea massiliensis, Fannyhessea unknown, Fannyhessea vaginae, Prevotella amnii, Prevotella timonensis_A
v03ce	Siphoviridae,Bacillota,Aerococcus christensenii
v03cf	Quimbyviridae,Bacteroidota,Prevotella melaninogenica, Prevotella sp000479005, Prevotella timonensis_A
v03d0	Unclassified,Bacteroidota,Prevotella amnii, Prevotella bivia, Prevotella histicola, Prevotella ihumii, Prevotella melaninogenica
v03d1	Unclassified,Actinomycetota,Bifidobacterium vaginale
v03d2	Siphoviridae,Bacillota_A, Fusobacteriota,Parvimonas sp001552895, Sneathia sanguinegens, Sneathia unknown, Sneathia vaginalis
v03d3	Unclassified,Bacillota, Bacteroidota,Lactobacillus crispatus, Prevotella amnii, Prevotella sp000758925, Prevotella timonensis_A
v03d4	Siphoviridae,Bacillota, Bacillota_A,Anaerococcus ihuae, Anaerococcus tetradius, Anaerococcus vaginimassiliensis, Finegoldia magna_F, Gemella asaccharolytica, Lactobacillus iners, Peptoniphilus_A lacrimalis, Peptoniphilus_A vaginalis, Peptoniphilus_B duerdenii, Peptoniphilus_C coxii, UBA629_sp005465875
v03d5	Papillomaviridae,Eukaryote,Eukaryote
v03d6	Unclassified,Bacillota_C,Dialister sp001553355
v03d7	Unclassified,Bacteroidota,Prevotella amnii, Prevotella timonensis_A
v03d8	Siphoviridae,Actinomycetota,Bifidobacterium piotii, Bifidobacterium swidsinskii, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Corynebacterium pyruviciproducens, Mobiluncus curtisii, Mobiluncus mulieris, Propionimicrobium lymphophilum, Vaginimicrobium propionicum, Varibaculum cambriense, Varibaculum massiliense, Varibaculum vaginae, Winkia sp002849225
v03d9	Siphoviridae,Bacillota_A,Ezakiella coagulans
v03da	Siphoviridae,Bacillota,Lactobacillus crispatus, Limosilactobacillus portuensis, Limosilactobacillus vaginalis
v03db	Siphoviridae,Bacillota,Limosilactobacillus coleohominis_A
v03dc	Unclassified,Bacteroidota,Prevotella sp000479005, Prevotella sp000758925, Prevotella timonensis_A, Prevotella unknown
v03dd	Siphoviridae,Bacillota_A, Fusobacteriota,Parvimonas sp001552895, Sneathia sanguinegens, Sneathia unknown, Sneathia vaginalis
v03de	Siphoviridae,Bacillota_C,Dialister invisus, Dialister sp001553355, Dialister sp900541485
v03df	Siphoviridae,Bacillota,Streptococcus mitis_BF, Streptococcus unknown
v03e0	Siphoviridae,-,-
v03e1	Siphoviridae,Bacillota, Bacillota_A,Anaerococcus lactolyticus, Anaerococcus tetradius, Anaerococcus vaginimassiliensis, Finegoldia magna_F, Gemella asaccharolytica, Lactobacillus iners, Parvimonas sp001552895, Peptoniphilus_A lacrimalis, Peptoniphilus_A vaginalis, Peptoniphilus_B duerdenii, Peptoniphilus_C coxii
v03e2	Myoviridae,Bacillota_C,Megasphaera lornae
v03e3	Siphoviridae,-,-
v03e4	Siphoviridae,Bacillota_A,Finegoldia magna_F, Finegoldia magna_H, Finegoldia unknown
v03e5	Siphoviridae,-,-
v03e6	Podoviridae_crAss-like,-,-
v03e7	Siphoviridae,Bacillota_A,Levyella massiliensis
v03e8	Myoviridae,-,-
v03e9	Unclassified,-,-
v03ea	Siphoviridae,Bacillota,Streptococcus mitis_Q, Streptococcus oralis_BA, Streptococcus oralis_S, Streptococcus sp019448285, Streptococcus sp020089495, Streptococcus unknown
v03eb	Unclassified,Bacillota,Streptococcus mitis_Q
v03ec	Siphoviridae,Bacillota,Streptococcus mitis_Q
v03ed	Unclassified,Bacillota,Streptococcus agalactiae, Streptococcus mitis_BM, Streptococcus oralis_BA, Streptococcus unknown
v03ee	Siphoviridae,Actinomycetota,Bifidobacterium vaginale
v03ef	Siphoviridae,Bacillota,Atopobacter unknown
v03f0	Siphoviridae,Bacteroidota,Prevotella amnii, Prevotella sp000758925, Prevotella timonensis_A
v03f1	Unclassified,-,-
v03f2	Siphoviridae,Actinomycetota, Bacteroidota,Bifidobacterium piotii, Bifidobacterium sp003585735, Bifidobacterium swidsinskii, Bifidobacterium unknown, Bifidobacterium vaginale, Bifidobacterium vaginale_A, Bifidobacterium vaginale_C, Bifidobacterium vaginale_D, Bifidobacterium vaginale_F, Bifidobacterium vaginale_H, Prevotella timonensis_A
v03f3	Siphoviridae,Bacillota_C,Veillonella montpellierensis
v03f4	Siphoviridae,Bacillota,Granulicatella unknown
v03f5	Siphoviridae,Bacillota_A,Eubacterium_I unknown
v03f6	Unclassified,-,-
v03f7	Siphoviridae,Actinomycetota, Bacteroidota,Berryella sp001552935, Fannyhessea massiliensis, Fannyhessea unknown, Fannyhessea vaginae, Prevotella amnii, Prevotella timonensis_A
v03f8	Siphoviridae,Bacillota,Streptococcus mitis_BF
v03f9	Siphoviridae,-,-
v03fa	Siphoviridae,Bacillota,Granulicatella unknown
v03fb	Siphoviridae,-,-
v03fc	Siphoviridae,-,-
v03fd	Unclassified,Bacteroidota,Prevotella corporis, Prevotella disiens, Prevotella ihumii, Prevotella nigrescens, Prevotella pallens
v03fe	Siphoviridae,Bacillota_A,Peptoniphilus_A harei_A, Peptoniphilus_A lacrimalis, Peptoniphilus_A unknown, Peptoniphilus_A vaginalis
v03ff	Siphoviridae,-,-
